Summer in February	1	6.0	69
Lovelace	1	7.0	124
The Man Who Knew Infinity	1	10.0	247
The Bling Ring	1	7.0	174
Steve Jobs	1	9.0	562
Fruitvale Station	1	8.0	855
Woman in Gold	2	8.0	122
Hacksaw Ridge	8	8.625	116
Hacksaw Ridge	1	7.0	316
Legend	6	7.16666666667	72
Legend	1	7.0	672
Love & Mercy	1	9.0	81
Anthropoid	3	7.33333333333	65
The Railway Man	1	7.0	411
The Railway Man	3	7.66666666667	-12
Kill Your Darlings	1	8.0	194
Pawn Sacrifice	1	7.0	141
Foxcatcher	2	7.5	85
Trumbo	1	8.0	331
Joy	12	6.25	16
Philomena	1	8.0	1057
Philomena	2	8.5	57
Sully	5	8.2	65
Christine	1	9.0	205
Saving Mr. Banks	1	9.0	936
12 Years a Slave	1	10.0	1383
12 Years a Slave	1	9.0	583
Big Eyes	1	7.0	408
Big Eyes	1	7.0	208
Big Eyes	2	7.5	8
Black Mass	5	7.8	73
The Fifth Estate	1	6.0	62
Captain Phillips	3	8.0	151
Captain Phillips	1	8.0	351
Captain Phillips	1	10.0	1151
The Theory of Everything	1	7.0	618
The Theory of Everything	1	9.0	18
The Theory of Everything	1	8.0	218
Belle	1	7.0	186
Selma	1	10.0	278
Selma	1	8.0	678
Rush	18	8.72222222222	-3
Rush	14	8.14285714286	2
Rush	1	9.0	602
Rush	1	10.0	202
Diana	1	2.0	145
The Imitation Game	4	8.25	211
The Imitation Game	5	8.8	11
The Imitation Game	1	9.0	611
Lion	10	8.2	54
Million Dollar Arm	1	7.0	126
The End of the Tour	1	10.0	128
The Founder	2	7.5	20
Hidden Figures	1	7.0	93
Pride	1	8.0	684
Pride	1	9.0	84
Bleed for This	1	5.0	3
Unbroken	2	7.0	116
Unbroken	1	7.0	716
Jobs	1	7.0	372
Concussion	1	8.0	126
Mr. Turner	1	7.0	149
Dallas Buyers Club	1	9.0	153
Dallas Buyers Club	1	9.0	353
Lovelace	1	6.0	325
The Bling Ring	3	4.66666666667	175
Steve Jobs	3	7.33333333333	163
A Street Cat Named Bob	1	9.0	140
Fruitvale Station	1	9.0	256
Woman in Gold	1	7.0	123
Hacksaw Ridge	5	8.6	117
The Danish Girl	1	8.0	332
Legend	3	7.33333333333	73
Love & Mercy	1	6.0	82
The Railway Man	4	7.75	-13
Pawn Sacrifice	2	9.0	342
I Am Michael	1	3.0	1
Miles Ahead	1	2.0	418
Trumbo	1	1.0	132
Trumbo	1	6.0	332
Joy	13	7.30769230769	17
Joy	1	10.0	417
Philomena	3	8.33333333333	58
Sully	3	6.0	66
Christine	1	6.0	206
Jackie	1	6.0	180
Snowden	1	8.0	331
The Birth of a Nation	1	6.0	82
Black Mass	2	7.5	74
The Fifth Estate	1	10.0	463
Genius	1	8.0	32
Captain Phillips	5	8.0	152
The Theory of Everything	2	8.5	19
The Theory of Everything	2	8.0	419
The Theory of Everything	1	9.0	219
The Theory of Everything	2	7.0	619
The Theory of Everything	1	5.0	-20
Rush	22	8.13636363636	3
Rush	19	8.57894736842	-4
Rush	5	9.0	203
Rush	1	9.0	603
The Imitation Game	3	8.66666666667	12
The Imitation Game	4	7.5	212
Lion	8	8.125	55
Testament of Youth	1	10.0	34
Testament of Youth	1	7.0	434
Million Dollar Arm	2	6.5	127
The Founder	3	7.66666666667	221
Hidden Figures	2	9.0	94
Unbroken	1	8.0	517
Unbroken	1	6.0	117
Concussion	1	7.0	327
Concussion	1	8.0	127
Truth	1	8.0	430
Dallas Buyers Club	1	9.0	554
Dallas Buyers Club	3	8.66666666667	154
Steve Jobs	1	3.0	164
Florence Foster Jenkins	2	8.0	144
Fruitvale Station	1	8.0	857
Fruitvale Station	1	10.0	257
Woman in Gold	1	7.0	124
Hacksaw Ridge	11	9.36363636364	118
Queen of the Desert	1	5.0	-355
The Danish Girl	1	6.0	333
Legend	2	7.0	274
Legend	1	9.0	674
Legend	3	7.66666666667	74
Anthropoid	1	8.0	67
The Railway Man	1	5.0	-14
The Railway Man	1	7.0	13
Pawn Sacrifice	1	8.0	343
Miles Ahead	1	7.0	19
Joy	11	7.36363636364	18
Philomena	1	8.0	59
Philomena	1	5.0	259
Sully	5	8.6	67
Saving Mr. Banks	1	7.0	138
12 Years a Slave	2	7.5	185
12 Years a Slave	1	9.0	985
Big Eyes	1	8.0	10
Snowden	1	8.0	132
Black Mass	1	5.0	275
Behind the Candelabra	3	7.66666666667	86
The Fifth Estate	1	6.0	264
Genius	1	8.0	33
Captain Phillips	1	9.0	953
Captain Phillips	4	7.75	153
Blue Caprice	1	6.0	-300
The Theory of Everything	1	8.0	20
The Theory of Everything	1	6.0	220
Jersey Boys	1	7.0	99
The Big Short	3	7.66666666667	325
Rush	34	8.67647058824	-5
Rush	10	8.7	4
Rush	1	8.0	804
Rush	1	9.0	1004
Rush	1	10.0	404
Rush	1	7.0	204
The Imitation Game	10	8.3	13
Lion	17	8.41176470588	56
Testament of Youth	1	8.0	235
Million Dollar Arm	4	7.75	128
The Founder	1	8.0	222
The Founder	2	8.5	22
Unbroken	1	7.0	318
Jobs	1	2.0	174
Jobs	1	6.0	374
Concussion	1	7.0	328
Concussion	1	7.0	128
Truth	1	8.0	431
Freeheld	1	5.0	423
Dallas Buyers Club	1	9.0	155
Dallas Buyers Club	1	10.0	755
Dallas Buyers Club	1	8.0	355
Lovelace	1	7.0	127
The Man Who Knew Infinity	1	7.0	250
The Bling Ring	1	3.0	177
Florence Foster Jenkins	1	7.0	145
A Street Cat Named Bob	1	9.0	142
Fruitvale Station	1	8.0	58
Fruitvale Station	1	7.0	1458
Fruitvale Station	2	7.5	258
Woman in Gold	1	7.0	125
Hacksaw Ridge	15	8.86666666667	119
Hacksaw Ridge	3	9.0	319
Legend	4	7.75	75
Anthropoid	2	8.0	68
The Railway Man	1	9.0	14
The Railway Man	1	7.0	-15
The Railway Man	1	7.0	214
I Am Michael	1	7.0	3
The King's Choice	1	7.0	4
Trumbo	3	7.66666666667	134
Joy	7	6.57142857143	19
Philomena	3	9.0	60
Philomena	1	7.0	460
Sully	3	7.66666666667	268
Sully	2	8.0	68
Saving Mr. Banks	2	9.0	139
Saving Mr. Banks	2	10.0	1339
12 Years a Slave	2	6.5	1386
12 Years a Slave	1	9.0	186
Snowden	2	9.0	133
Black Mass	3	7.66666666667	76
The 33	1	6.0	394
Behind the Candelabra	1	8.0	87
The Fifth Estate	1	7.0	665
Captain Phillips	2	10.0	154
The Theory of Everything	2	10.0	21
The Theory of Everything	1	9.0	-22
Jersey Boys	1	8.0	100
The Lady in the Van	1	6.0	335
The Big Short	1	10.0	126
Rush	22	8.13636363636	-6
Rush	21	8.57142857143	5
Rush	2	8.0	405
Rush	2	9.0	205
Diana	1	7.0	1148
The Imitation Game	17	9.0	14
Lion	7	9.14285714286	57
Viceroy's House	1	6.0	-169
Million Dollar Arm	2	8.0	729
Million Dollar Arm	2	7.0	129
The Founder	1	10.0	223
The Founder	3	7.33333333333	23
Hidden Figures	3	8.0	96
Pride	1	8.0	487
Unbroken	1	8.0	119
Jobs	2	7.0	175
Concussion	1	7.0	329
Dallas Buyers Club	4	8.25	156
Dallas Buyers Club	1	9.0	956
Dallas Buyers Club	1	9.0	1156
The Bling Ring	1	9.0	178
Steve Jobs	1	7.0	366
Steve Jobs	1	7.0	166
Florence Foster Jenkins	2	7.0	146
A Street Cat Named Bob	1	4.0	143
Fruitvale Station	1	7.0	659
Woman in Gold	1	2.0	126
Hacksaw Ridge	16	8.75	120
Hacksaw Ridge	4	8.75	320
Legend	1	5.0	76
The Railway Man	2	7.5	-16
The Railway Man	1	4.0	215
The Railway Man	1	8.0	815
Pawn Sacrifice	1	8.0	145
Joy	5	7.0	20
Joy	1	6.0	220
Philomena	2	8.5	61
Sully	2	7.5	69
Saving Mr. Banks	1	10.0	1340
12 Years a Slave	1	8.0	187
Snowden	3	7.0	134
Black Mass	1	7.0	477
Behind the Candelabra	2	7.5	88
Captain Phillips	4	8.25	155
The Theory of Everything	3	7.66666666667	22
The Theory of Everything	1	8.0	422
Rush	23	8.47826086957	-7
Rush	13	8.76923076923	6
Rush	1	9.0	206
Diana	1	5.0	149
The Imitation Game	36	8.44444444444	15
The Imitation Game	1	9.0	215
The Imitation Game	2	9.5	415
Lion	4	7.75	58
Lion	1	7.0	258
Viceroy's House	1	10.0	-170
Million Dollar Arm	1	9.0	130
The Founder	1	7.0	24
The Founder	1	8.0	224
The Founder	1	7.0	-25
Hidden Figures	3	7.66666666667	97
Bleed for This	1	7.0	207
Unbroken	1	8.0	720
Unbroken	1	5.0	520
Unbroken	1	10.0	120
Jobs	1	8.0	1176
Concussion	1	9.0	130
Mr. Turner	1	2.0	153
Dallas Buyers Club	2	8.5	157
Dallas Buyers Club	1	6.0	557
Lovelace	1	7.0	329
Lovelace	2	6.5	129
Lovelace	1	7.0	529
The Man Who Knew Infinity	1	9.0	252
Steve Jobs	2	7.5	167
Florence Foster Jenkins	2	7.0	147
Woman in Gold	1	6.0	127
Denial	1	8.0	299
Hacksaw Ridge	10	8.9	121
Legend	1	6.0	77
Love & Mercy	1	8.0	286
Love & Mercy	1	8.0	86
The Railway Man	1	9.0	216
The Railway Man	2	7.5	-17
Kill Your Darlings	1	5.0	399
Pawn Sacrifice	1	6.0	146
Foxcatcher	2	9.0	-91
Trumbo	1	7.0	136
Joy	8	7.25	21
Joy	1	6.0	221
Philomena	2	8.5	262
Philomena	2	8.5	62
Sully	5	8.2	70
Saving Mr. Banks	2	10.0	141
12 Years a Slave	1	8.0	188
Big Eyes	1	10.0	213
Big Eyes	1	8.0	13
Snowden	3	8.0	135
Snowden	1	6.0	335
Black Mass	1	8.0	78
Behind the Candelabra	1	6.0	89
The Fifth Estate	1	7.0	667
Captain Phillips	2	6.5	356
Captain Phillips	8	8.25	156
The Theory of Everything	1	8.0	223
The Theory of Everything	2	8.0	23
Selma	1	7.0	83
The Big Short	1	3.0	528
The Big Short	3	7.66666666667	128
Rush	15	8.46666666667	-8
Rush	13	8.38461538462	7
Rush	1	7.0	1007
Rush	1	7.0	207
The Imitation Game	1	9.0	616
The Imitation Game	1	8.0	-17
The Imitation Game	31	8.41935483871	16
Lion	1	9.0	259
Lion	5	9.0	59
Viceroy's House	1	7.0	-171
Testament of Youth	1	9.0	238
Million Dollar Arm	4	7.5	131
The Founder	1	8.0	225
Hidden Figures	1	7.0	98
Pride	1	9.0	889
Unbroken	1	7.0	921
Jobs	3	6.66666666667	177
Mr. Turner	1	8.0	154
Lovelace	1	6.0	130
The Man Who Knew Infinity	1	7.0	53
Steve Jobs	1	7.0	568
Florence Foster Jenkins	2	7.5	148
Hacksaw Ridge	9	9.0	122
The Danish Girl	1	6.0	137
The Danish Girl	2	9.5	-138
Legend	3	7.66666666667	78
Love & Mercy	1	9.0	87
Anthropoid	1	9.0	71
Pawn Sacrifice	1	8.0	347
Foxcatcher	1	7.0	291
Foxcatcher	1	8.0	-92
Trumbo	1	7.0	337
Trumbo	1	8.0	137
Joy	10	6.9	22
Joy	2	6.5	222
Philomena	2	9.0	263
Philomena	1	7.0	63
Sully	4	8.0	71
Saving Mr. Banks	3	6.0	742
Saving Mr. Banks	1	9.0	142
12 Years a Slave	5	8.8	189
12 Years a Slave	1	8.0	789
Big Eyes	1	9.0	814
Big Eyes	1	8.0	14
Snowden	2	7.0	136
The Birth of a Nation	2	8.0	87
Black Mass	1	6.0	279
Black Mass	1	7.0	79
Behind the Candelabra	4	7.25	90
Captain Phillips	1	8.0	157
Captain Phillips	1	8.0	357
The Theory of Everything	1	9.0	24
The Big Short	4	7.0	129
Rush	18	8.66666666667	8
Rush	11	8.27272727273	-9
Rush	1	8.0	608
The Imitation Game	34	7.85294117647	17
The Imitation Game	1	9.0	-18
Lion	5	8.2	60
Lion	1	8.0	260
Testament of Youth	1	7.0	-40
Million Dollar Arm	3	7.33333333333	132
The Founder	1	7.0	226
Hidden Figures	7	7.85714285714	99
Pride	1	7.0	490
Unbroken	1	10.0	722
Unbroken	1	7.0	322
Unbroken	2	8.5	122
Concussion	1	9.0	532
Dallas Buyers Club	1	10.0	759
Dallas Buyers Club	1	10.0	159
Dallas Buyers Club	1	6.0	959
Dallas Buyers Club	1	9.0	1159
Dallas Buyers Club	1	8.0	359
Rosewater	2	7.0	130
The Bling Ring	2	5.0	181
Steve Jobs	1	10.0	369
Steve Jobs	2	6.5	169
Florence Foster Jenkins	2	7.5	149
Fruitvale Station	1	8.0	1062
Denial	1	9.0	101
Hacksaw Ridge	6	7.66666666667	123
Hacksaw Ridge	1	9.0	323
The Danish Girl	1	7.0	338
The Danish Girl	1	7.0	138
The Danish Girl	1	1.0	-139
Legend	6	7.33333333333	79
Legend	1	8.0	479
The Railway Man	4	5.75	-19
The Railway Man	2	6.0	18
The Railway Man	1	8.0	218
Kill Your Darlings	2	6.0	201
Foxcatcher	1	9.0	292
Foxcatcher	1	7.0	92
Trumbo	1	8.0	338
Joy	3	6.33333333333	23
Philomena	1	8.0	864
Philomena	1	5.0	464
Sully	5	7.4	72
12 Years a Slave	1	8.0	590
12 Years a Slave	2	8.5	190
12 Years a Slave	1	8.0	790
Big Eyes	3	7.33333333333	15
Black Mass	2	6.0	80
A United Kingdom	1	8.0	216
Behind the Candelabra	1	7.0	91
Captain Phillips	2	7.0	158
Captain Phillips	1	8.0	958
Captain Phillips	1	9.0	1358
The Theory of Everything	1	8.0	25
The Theory of Everything	1	8.0	1025
The Theory of Everything	1	9.0	625
The Lady in the Van	1	6.0	139
Selma	1	7.0	85
The Big Short	3	8.33333333333	130
Rush	2	9.0	209
Rush	21	8.61904761905	9
Rush	15	8.53333333333	-10
Rush	1	10.0	409
The Imitation Game	20	8.55	18
The Imitation Game	3	8.66666666667	218
The Imitation Game	1	7.0	-19
The Imitation Game	1	10.0	818
Lion	2	8.5	61
Million Dollar Arm	2	7.5	133
The Founder	4	7.25	27
Hidden Figures	2	7.0	100
Unbroken	2	8.0	123
Unbroken	1	8.0	723
Jobs	1	1.0	179
Concussion	1	10.0	133
Mr. Turner	1	9.0	156
Dallas Buyers Club	2	8.0	160
Dallas Buyers Club	1	8.0	960
Dallas Buyers Club	1	9.0	560
Steve Jobs	1	6.0	570
Steve Jobs	1	8.0	370
Steve Jobs	1	8.0	170
Florence Foster Jenkins	3	7.66666666667	150
Fruitvale Station	1	6.0	463
Fruitvale Station	1	7.0	663
Woman in Gold	2	6.5	130
Woman in Gold	1	8.0	330
Hacksaw Ridge	4	9.5	124
The Danish Girl	1	7.0	339
Legend	1	7.0	80
Love & Mercy	1	8.0	89
Anthropoid	4	7.5	73
The Railway Man	2	6.5	-20
The Railway Man	1	5.0	219
Kill Your Darlings	1	6.0	402
Pawn Sacrifice	1	7.0	149
Foxcatcher	3	8.33333333333	93
Joy	2	4.0	24
Philomena	1	8.0	265
Philomena	3	8.33333333333	65
Sully	2	7.0	73
12 Years a Slave	3	8.33333333333	191
Big Eyes	1	6.0	16
Snowden	3	7.66666666667	138
The Birth of a Nation	2	8.0	89
The Birth of a Nation	1	7.0	289
A United Kingdom	1	9.0	17
Behind the Candelabra	1	6.0	92
Captain Phillips	1	7.0	359
Captain Phillips	2	7.0	159
Captain Phillips	1	7.0	559
Blue Caprice	1	7.0	505
The Theory of Everything	2	8.0	826
The Theory of Everything	1	9.0	26
The Lady in the Van	1	3.0	540
The Big Short	1	8.0	131
Rush	16	8.75	10
Rush	17	8.52941176471	-11
Rush	3	7.0	410
Rush	1	9.0	610
Rush	1	9.0	210
The Invisible Woman	1	8.0	156
Diana	1	10.0	153
The Imitation Game	23	8.91304347826	19
The Imitation Game	1	9.0	219
Lion	5	8.4	62
Lion	2	10.0	262
Million Dollar Arm	4	7.75	134
The End of the Tour	1	8.0	136
The Founder	3	7.0	28
The Founder	1	7.0	228
Hidden Figures	2	7.5	101
Concussion	1	9.0	134
The Look of Love	2	6.0	45
Dallas Buyers Club	1	10.0	1161
Dallas Buyers Club	2	8.5	161
Lovelace	2	7.5	133
Florence Foster Jenkins	2	6.5	151
Woman in Gold	1	6.0	131
Woman in Gold	1	7.0	331
Denial	1	6.0	103
Hacksaw Ridge	10	6.9	125
The Danish Girl	1	9.0	140
Legend	2	6.5	81
The Railway Man	1	7.0	-21
The Railway Man	1	8.0	220
I Am Michael	1	4.0	209
Foxcatcher	1	7.0	94
Trumbo	1	8.0	140
Joy	5	5.8	25
Joy	1	8.0	225
Philomena	1	9.0	66
Saving Mr. Banks	1	10.0	145
The Birth of a Nation	1	6.0	90
Black Mass	6	7.33333333333	82
The 33	3	8.0	0
The 33	3	6.66666666667	-1
The 33	1	7.0	400
The 33	1	8.0	600
Behind the Candelabra	1	8.0	93
Captain Phillips	3	8.66666666667	160
Captain Phillips	1	9.0	1360
Jersey Boys	1	6.0	106
The Big Short	1	9.0	332
Rush	18	8.94444444444	-12
Rush	14	8.64285714286	11
Rush	1	7.0	1011
Rush	1	8.0	611
Diana	1	8.0	554
Diana	1	8.0	154
The Imitation Game	19	8.21052631579	20
The Imitation Game	1	10.0	820
The Imitation Game	1	10.0	-21
The Imitation Game	1	7.0	220
Lion	5	9.0	63
Million Dollar Arm	3	7.0	135
Million Dollar Arm	1	8.0	335
The End of the Tour	1	7.0	137
The End of the Tour	1	7.0	337
The Founder	1	10.0	29
Hidden Figures	4	8.5	102
Pride	1	8.0	93
Unbroken	1	7.0	325
Jobs	1	1.0	381
Jobs	1	8.0	181
Concussion	2	8.0	135
Concussion	1	7.0	335
The Look of Love	1	7.0	46
Dallas Buyers Club	3	7.33333333333	162
Dallas Buyers Club	1	10.0	962
The Bling Ring	2	5.0	184
Steve Jobs	2	8.0	172
Steve Jobs	1	7.0	372
Florence Foster Jenkins	2	7.0	152
Fruitvale Station	2	8.0	65
Denial	1	8.0	104
Cantinflas	1	6.0	174
Hacksaw Ridge	9	8.11111111111	126
Hacksaw Ridge	1	9.0	326
Queen of the Desert	1	3.0	-163
Legend	1	8.0	82
Love & Mercy	1	8.0	291
Anthropoid	1	8.0	75
The Railway Man	1	8.0	-22
Kill Your Darlings	1	6.0	204
Kill Your Darlings	2	8.5	-5
I Am Michael	1	6.0	10
Foxcatcher	1	6.0	95
Joy	8	6.625	26
Joy	1	8.0	226
Philomena	1	8.0	67
Sully	2	7.5	275
Sully	1	8.0	75
Saving Mr. Banks	2	9.5	146
12 Years a Slave	1	10.0	793
12 Years a Slave	2	7.0	193
Big Eyes	1	8.0	818
Snowden	3	8.66666666667	140
The Birth of a Nation	1	8.0	91
Black Mass	1	6.0	83
The 33	1	7.0	1
The 33	1	8.0	-2
Behind the Candelabra	1	7.0	694
Behind the Candelabra	1	10.0	94
Behind the Candelabra	1	8.0	294
Genius	1	10.0	241
Captain Phillips	1	9.0	361
Captain Phillips	2	8.0	161
The Theory of Everything	2	8.5	28
The Theory of Everything	1	9.0	228
Selma	1	8.0	488
The Big Short	3	7.66666666667	133
The Big Short	2	8.0	333
Rush	24	8.33333333333	-13
Rush	9	8.11111111111	12
Rush	2	9.0	612
Rush	1	10.0	212
The Imitation Game	2	7.5	-22
The Imitation Game	4	7.25	221
The Imitation Game	11	8.36363636364	21
Lion	8	8.5	64
Million Dollar Arm	3	7.33333333333	136
The Founder	2	8.0	30
The Founder	1	8.0	230
Hidden Figures	2	9.0	103
Unbroken	1	7.0	126
Concussion	1	7.0	336
Concussion	1	10.0	136
The Look of Love	2	6.0	47
Dallas Buyers Club	2	8.0	163
Lovelace	1	6.0	135
The Man Who Knew Infinity	1	7.0	58
A Street Cat Named Bob	3	8.33333333333	150
Fruitvale Station	1	8.0	466
Woman in Gold	2	8.0	133
Denial	2	10.0	105
Hacksaw Ridge	5	6.2	127
The Danish Girl	2	6.5	142
Legend	3	7.66666666667	83
Anthropoid	2	7.5	76
The Railway Man	3	6.33333333333	-23
Kill Your Darlings	1	6.0	205
Pawn Sacrifice	1	7.0	152
Foxcatcher	1	7.0	696
Joy	3	7.0	27
Philomena	1	8.0	68
Jackie	2	4.5	190
12 Years a Slave	1	9.0	194
Big Eyes	2	6.5	619
Big Eyes	1	7.0	219
Big Eyes	3	8.0	19
Snowden	3	7.0	141
The Birth of a Nation	1	7.0	92
Black Mass	2	6.5	84
The 33	2	10.0	2
The 33	1	6.0	402
Behind the Candelabra	2	7.5	95
Captain Phillips	6	7.66666666667	162
The Theory of Everything	1	8.0	229
The Theory of Everything	1	7.0	29
The Theory of Everything	1	8.0	629
The Big Short	1	7.0	134
Rush	23	9.13043478261	-14
Rush	11	8.18181818182	13
Rush	1	10.0	213
Diana	1	5.0	356
The Imitation Game	12	8.0	22
The Imitation Game	1	8.0	222
Lion	3	8.66666666667	65
Million Dollar Arm	1	8.0	537
The Founder	1	10.0	31
Hidden Figures	2	7.5	104
Pride	1	10.0	295
Pride	1	7.0	95
Bleed for This	1	7.0	14
Unbroken	2	9.0	127
Jobs	3	6.33333333333	183
Jobs	1	7.0	583
The Look of Love	1	6.0	448
Truth	1	6.0	240
Freeheld	1	6.0	32
Dallas Buyers Club	2	10.0	164
Dallas Buyers Club	1	8.0	1364
Summer in February	1	6.0	-82
Lovelace	1	5.0	136
Rosewater	1	8.0	135
The Man Who Knew Infinity	1	6.0	259
The Bling Ring	1	8.0	186
Steve Jobs	1	7.0	574
Steve Jobs	1	6.0	174
Fruitvale Station	2	7.0	267
Fruitvale Station	1	8.0	867
Woman in Gold	2	9.0	134
Denial	1	9.0	306
Hacksaw Ridge	6	8.83333333333	128
The Danish Girl	1	4.0	343
Legend	1	8.0	84
Love & Mercy	1	9.0	93
The Railway Man	1	8.0	-24
Trumbo	1	7.0	143
Joy	4	6.0	28
Philomena	2	9.0	69
Sully	5	8.2	77
Jackie	1	3.0	191
Saving Mr. Banks	1	9.0	148
12 Years a Slave	2	8.0	195
Big Eyes	1	10.0	-21
Snowden	2	8.5	142
Snowden	1	8.0	342
The Birth of a Nation	1	7.0	93
Black Mass	1	7.0	285
Black Mass	1	7.0	85
The 33	1	8.0	3
Behind the Candelabra	2	7.5	96
Behind the Candelabra	1	8.0	296
The Fifth Estate	1	6.0	274
Genius	1	6.0	243
Captain Phillips	9	7.22222222222	163
The Theory of Everything	2	8.0	30
Jersey Boys	2	8.0	109
The Lady in the Van	1	5.0	544
The Big Short	1	9.0	135
Rush	9	8.22222222222	14
Rush	1	7.0	814
Rush	4	9.5	-15
The Imitation Game	31	8.41935483871	23
The Imitation Game	2	5.0	423
The Imitation Game	1	8.0	223
Lion	4	6.75	66
Testament of Youth	1	7.0	645
The Founder	3	7.66666666667	232
The Founder	3	7.0	32
Hidden Figures	2	8.5	105
Bleed for This	1	7.0	15
Unbroken	2	6.5	128
Unbroken	1	8.0	328
Jobs	1	6.0	184
Jobs	1	6.0	584
Dallas Buyers Club	1	8.0	165
Lovelace	1	6.0	137
The Man Who Knew Infinity	1	8.0	60
The Man Who Knew Infinity	1	8.0	260
Florence Foster Jenkins	1	7.0	155
Woman in Gold	2	10.0	135
Hacksaw Ridge	4	9.0	129
Love & Mercy	1	7.0	94
Anthropoid	1	3.0	78
The Railway Man	1	7.0	-25
Pawn Sacrifice	1	8.0	154
Joy	6	6.16666666667	29
Sully	1	6.0	78
Christine	1	7.0	218
Jackie	1	8.0	192
Saving Mr. Banks	1	8.0	1349
Big Eyes	3	6.33333333333	21
Big Eyes	1	8.0	421
Big Eyes	1	8.0	221
Snowden	2	7.0	143
Black Mass	2	7.0	86
Behind the Candelabra	1	7.0	97
Captain Phillips	3	8.33333333333	164
Captain Phillips	1	7.0	364
Blue Caprice	1	6.0	-511
The Theory of Everything	1	6.0	431
The Theory of Everything	1	8.0	31
Jersey Boys	2	9.0	110
Rush	1	10.0	215
Rush	16	8.25	15
Diana	1	3.0	158
The Imitation Game	40	8.125	24
The Imitation Game	1	8.0	-25
Lion	3	8.0	67
Lion	2	8.5	267
Million Dollar Arm	2	8.0	139
Million Dollar Arm	1	7.0	339
The Founder	1	7.0	33
Hidden Figures	2	7.5	106
Unbroken	2	9.5	129
Jobs	1	10.0	185
The Program	1	6.0	400
The Look of Love	1	7.0	50
Dallas Buyers Club	1	6.0	166
Dallas Buyers Club	1	7.0	1366
Lovelace	1	5.0	338
The Bling Ring	1	10.0	588
The Bling Ring	1	6.0	188
Steve Jobs	1	9.0	176
Steve Jobs	1	9.0	576
Florence Foster Jenkins	1	8.0	156
Woman in Gold	2	6.5	136
Denial	1	8.0	108
Hacksaw Ridge	2	7.5	130
The Danish Girl	1	8.0	345
The Danish Girl	1	9.0	145
Legend	1	6.0	86
Love & Mercy	1	6.0	95
The Railway Man	1	7.0	225
The Railway Man	2	6.5	-26
Kill Your Darlings	1	9.0	-9
Pawn Sacrifice	1	8.0	155
Foxcatcher	2	7.0	99
Joy	4	6.5	30
Joy	1	7.0	230
Philomena	1	9.0	271
Philomena	1	8.0	71
Philomena	1	8.0	471
Sully	3	7.33333333333	79
Jackie	1	7.0	193
Saving Mr. Banks	1	7.0	150
12 Years a Slave	4	9.5	197
12 Years a Slave	1	10.0	1197
Big Eyes	2	8.0	422
Big Eyes	1	7.0	222
Big Eyes	1	7.0	22
Snowden	1	7.0	144
Snowden	1	7.0	344
Black Mass	1	8.0	487
Black Mass	1	8.0	287
The 33	4	6.25	5
The 33	1	10.0	-6
A United Kingdom	1	9.0	-24
A United Kingdom	1	5.0	23
Genius	1	8.0	245
Blue Caprice	2	8.0	-312
The Theory of Everything	1	8.0	32
Jersey Boys	1	5.0	111
Selma	1	8.0	692
The Big Short	1	8.0	137
The Big Short	1	7.0	537
Rush	16	9.125	16
The Imitation Game	22	7.77272727273	25
The Imitation Game	2	9.0	-26
The Imitation Game	2	8.5	225
Lion	1	9.0	268
Lion	1	8.0	68
The Founder	2	7.5	34
Hidden Figures	1	4.0	107
Pride	1	8.0	298
Bleed for This	1	8.0	17
Unbroken	5	7.8	130
Concussion	1	8.0	340
Mr. Turner	1	8.0	163
Dallas Buyers Club	1	3.0	1367
Dallas Buyers Club	1	10.0	167
The Zookeeper's Wife	1	7.0	-1
Lovelace	1	6.0	339
The Bling Ring	1	8.0	189
The Bling Ring	1	8.0	589
Florence Foster Jenkins	1	6.0	157
Woman in Gold	1	8.0	137
Hacksaw Ridge	5	9.4	131
Legend	1	8.0	87
The Railway Man	1	9.0	-27
Kill Your Darlings	1	8.0	409
Pawn Sacrifice	2	6.5	156
Joy	10	6.9	31
Philomena	3	8.33333333333	72
Philomena	1	8.0	272
Sully	1	10.0	80
Jackie	1	6.0	194
12 Years a Slave	1	10.0	198
12 Years a Slave	1	9.0	1198
Big Eyes	4	6.5	23
Snowden	1	9.0	345
Snowden	2	9.0	145
The Birth of a Nation	1	8.0	296
Black Mass	3	6.66666666667	88
The 33	1	7.0	206
The 33	4	7.0	6
Behind the Candelabra	1	8.0	99
Captain Phillips	1	8.0	366
The Theory of Everything	2	9.0	233
The Theory of Everything	1	7.0	633
Belle	1	5.0	401
Belle	2	7.5	1
Selma	1	9.0	693
The Big Short	1	9.0	338
Life	1	3.0	125
Rush	6	7.16666666667	17
Rush	1	7.0	1017
Rush	1	8.0	-18
The Imitation Game	18	8.05555555556	26
The Imitation Game	1	10.0	226
Lion	6	9.5	69
Million Dollar Arm	2	7.5	141
The Founder	3	6.66666666667	35
Hidden Figures	1	9.0	108
Bleed for This	1	6.0	18
Unbroken	1	7.0	331
Unbroken	4	7.75	131
Jobs	1	7.0	187
Jobs	1	8.0	587
Concussion	1	7.0	141
The Look of Love	1	7.0	-53
The Look of Love	1	6.0	52
Mr. Turner	1	8.0	564
Dallas Buyers Club	1	6.0	768
Dallas Buyers Club	2	5.0	168
Dallas Buyers Club	1	6.0	1168
The Bling Ring	1	6.0	190
Steve Jobs	1	8.0	178
Hacksaw Ridge	3	9.33333333333	132
The Danish Girl	1	10.0	347
